timestamp,value,type,code,city
1706932800000,16.67,2,150100,呼和浩特
1706936400000,0.0,2,150100,呼和浩特
1706940000000,0.0,2,150100,呼和浩特
1706943600000,66.67,2,150100,呼和浩特
1706947200000,100.0,2,150100,呼和浩特
1706950800000,100.0,2,150100,呼和浩特
1706954400000,100.0,2,150100,呼和浩特
1706958000000,0.0,2,150100,呼和浩特
1706961600000,0.0,2,150100,呼和浩特
1706965200000,0.0,2,150100,呼和浩特
1706968800000,0.0,2,150100,呼和浩特
1706972400000,0.0,2,150100,呼和浩特
1706976000000,0.0,2,150100,呼和浩特
1706979600000,0.0,2,150100,呼和浩特
1706983200000,0.0,2,150100,呼和浩特
1706986800000,0.0,2,150100,呼和浩特
1706990400000,0.0,2,150100,呼和浩特
1706994000000,0.0,2,150100,呼和浩特
1706997600000,0.0,2,150100,呼和浩特
1707001200000,0.0,2,150100,呼和浩特
1707004800000,0.0,2,150100,呼和浩特
1707008400000,0.0,2,150100,呼和浩特
1707012000000,0.0,2,150100,呼和浩特
1707015600000,33.33,2,150100,呼和浩特
1706770800000,0.0,2,150600,鄂尔多斯
1706774400000,0.0,2,150600,鄂尔多斯
1706778000000,0.0,2,150600,鄂尔多斯
1706781600000,0.0,2,150600,鄂尔多斯
1706785200000,0.0,2,150600,鄂尔多斯
1706788800000,0.0,2,150600,鄂尔多斯
1706792400000,0.0,2,150600,鄂尔多斯
1706796000000,0.0,2,150600,鄂尔多斯
1706799600000,0.0,2,150600,鄂尔多斯
1706803200000,0.0,2,150600,鄂尔多斯
1706806800000,0.0,2,150600,鄂尔多斯
1706810400000,0.0,2,150600,鄂尔多斯
1706814000000,0.0,2,150600,鄂尔多斯
1706817600000,0.0,2,150600,鄂尔多斯
1706821200000,0.0,2,150600,鄂尔多斯
1706824800000,0.0,2,150600,鄂尔多斯
1706828400000,0.0,2,150600,鄂尔多斯
1706832000000,0.0,2,150600,鄂尔多斯
1706835600000,0.0,2,150600,鄂尔多斯
1706839200000,0.0,2,150600,鄂尔多斯
1706842800000,0.0,2,150600,鄂尔多斯
1706846400000,0.0,2,150600,鄂尔多斯
1706850000000,0.0,2,150600,鄂尔多斯
1706853600000,0.0,2,150600,鄂尔多斯
1706857200000,0.0,2,150600,鄂尔多斯
1706860800000,0.0,2,150600,鄂尔多斯
1706864400000,0.0,2,150600,鄂尔多斯
1706868000000,0.0,2,150600,鄂尔多斯
1706871600000,0.0,2,150600,鄂尔多斯
1706875200000,0.0,2,150600,鄂尔多斯
1706878800000,0.0,2,150600,鄂尔多斯
1706882400000,0.0,2,150600,鄂尔多斯
1706886000000,0.0,2,150600,鄂尔多斯
1706889600000,0.0,2,150600,鄂尔多斯
1706893200000,0.0,2,150600,鄂尔多斯
1706896800000,0.0,2,150600,鄂尔多斯
1706900400000,0.0,2,150600,鄂尔多斯
1706904000000,0.0,2,150600,鄂尔多斯
1706907600000,0.0,2,150600,鄂尔多斯
1706911200000,0.0,2,150600,鄂尔多斯
1706914800000,0.0,2,150600,鄂尔多斯
1706918400000,0.0,2,150600,鄂尔多斯
1706922000000,0.0,2,150600,鄂尔多斯
1706925600000,0.0,2,150600,鄂尔多斯
1706929200000,0.0,2,150600,鄂尔多斯
1706932800000,0.0,2,150600,鄂尔多斯
1706936400000,0.0,2,150600,鄂尔多斯
1706940000000,0.0,2,150600,鄂尔多斯
1706943600000,0.0,2,150600,鄂尔多斯
1706947200000,0.0,2,150600,鄂尔多斯
1706950800000,0.0,2,150600,鄂尔多斯
1706954400000,0.0,2,150600,鄂尔多斯
1706958000000,0.0,2,150600,鄂尔多斯
1706961600000,0.0,2,150600,鄂尔多斯
1706965200000,0.0,2,150600,鄂尔多斯
1706968800000,0.0,2,150600,鄂尔多斯
1706972400000,0.0,2,150600,鄂尔多斯
1706976000000,0.0,2,150600,鄂尔多斯
1706979600000,0.0,2,150600,鄂尔多斯
1706983200000,0.0,2,150600,鄂尔多斯
1706986800000,0.0,2,150600,鄂尔多斯
1706990400000,0.0,2,150600,鄂尔多斯
1706994000000,0.0,2,150600,鄂尔多斯
1706997600000,0.0,2,150600,鄂尔多斯
1707001200000,0.0,2,150600,鄂尔多斯
1707004800000,66.67,2,150600,鄂尔多斯
1707008400000,66.67,2,150600,鄂尔多斯
1707012000000,100.0,2,150600,鄂尔多斯
1707015600000,16.67,2,150600,鄂尔多斯
1706770800000,100.0,2,210100,沈阳
1706774400000,100.0,2,210100,沈阳
1706778000000,100.0,2,210100,沈阳
1706781600000,100.0,2,210100,沈阳
1706785200000,66.67,2,210100,沈阳
1706788800000,0.0,2,210100,沈阳
1706792400000,0.0,2,210100,沈阳
1706796000000,0.0,2,210100,沈阳
1706799600000,0.0,2,210100,沈阳
1706803200000,0.0,2,210100,沈阳
1706806800000,0.0,2,210100,沈阳
1706810400000,0.0,2,210100,沈阳
1706814000000,0.0,2,210100,沈阳
1706817600000,0.0,2,210100,沈阳
1706821200000,0.0,2,210100,沈阳
1706824800000,0.0,2,210100,沈阳
1706828400000,50.0,2,210100,沈阳
1706832000000,100.0,2,210100,沈阳
1706835600000,100.0,2,210100,沈阳
1706839200000,100.0,2,210100,沈阳
1706842800000,100.0,2,210100,沈阳
1706846400000,100.0,2,210100,沈阳
1706850000000,100.0,2,210100,沈阳
1706853600000,100.0,2,210100,沈阳
1706857200000,100.0,2,210100,沈阳
1706860800000,100.0,2,210100,沈阳
1706864400000,100.0,2,210100,沈阳
1706868000000,100.0,2,210100,沈阳
1706871600000,33.33,2,210100,沈阳
1706875200000,0.0,2,210100,沈阳
1706878800000,0.0,2,210100,沈阳
1706882400000,0.0,2,210100,沈阳
1706886000000,0.0,2,210100,沈阳
1706889600000,0.0,2,210100,沈阳
1706893200000,0.0,2,210100,沈阳
1706896800000,0.0,2,210100,沈阳
1706900400000,0.0,2,210100,沈阳
1706904000000,0.0,2,210100,沈阳
1706907600000,0.0,2,210100,沈阳
1706911200000,0.0,2,210100,沈阳
1706914800000,0.0,2,210100,沈阳
1706918400000,0.0,2,210100,沈阳
1706922000000,16.67,2,210100,沈阳
1706925600000,100.0,2,210100,沈阳
1706929200000,100.0,2,210100,沈阳
1706932800000,100.0,2,210100,沈阳
1706936400000,100.0,2,210100,沈阳
1706940000000,100.0,2,210100,沈阳
1706943600000,100.0,2,210100,沈阳
1706947200000,100.0,2,210100,沈阳
1706950800000,100.0,2,210100,沈阳
1706954400000,66.67,2,210100,沈阳
1706958000000,0.0,2,210100,沈阳
1706961600000,0.0,2,210100,沈阳
1706965200000,0.0,2,210100,沈阳
1706968800000,0.0,2,210100,沈阳
1706972400000,0.0,2,210100,沈阳
1706976000000,0.0,2,210100,沈阳
1706979600000,0.0,2,210100,沈阳
1706983200000,0.0,2,210100,沈阳
1706986800000,0.0,2,210100,沈阳
1706990400000,0.0,2,210100,沈阳
1706994000000,0.0,2,210100,沈阳
1706997600000,0.0,2,210100,沈阳
1707001200000,16.67,2,210100,沈阳
1707004800000,83.33,2,210100,沈阳
1707008400000,0.0,2,210100,沈阳
1707012000000,50.0,2,210100,沈阳
1707015600000,0.0,2,210100,沈阳
1706770800000,0.0,2,210200,大连
1706774400000,33.33,2,210200,大连
1706778000000,100.0,2,210200,大连
1706781600000,66.67,2,210200,大连
1706785200000,0.0,2,210200,大连
1706788800000,0.0,2,210200,大连
1706792400000,0.0,2,210200,大连
1706796000000,0.0,2,210200,大连
1706799600000,0.0,2,210200,大连
1706803200000,0.0,2,210200,大连
1706806800000,0.0,2,210200,大连
1706810400000,0.0,2,210200,大连
1706814000000,0.0,2,210200,大连
1706817600000,0.0,2,210200,大连
1706821200000,0.0,2,210200,大连
1706824800000,0.0,2,210200,大连
1706828400000,33.33,2,210200,大连
1706832000000,83.33,2,210200,大连
1706835600000,0.0,2,210200,大连
1706839200000,0.0,2,210200,大连
1706842800000,0.0,2,210200,大连
1706846400000,0.0,2,210200,大连
1706850000000,0.0,2,210200,大连
1706853600000,0.0,2,210200,大连
1706857200000,0.0,2,210200,大连
1706860800000,83.33,2,210200,大连
1706864400000,100.0,2,210200,大连
1706868000000,66.67,2,210200,大连
1706871600000,0.0,2,210200,大连
1706875200000,0.0,2,210200,大连
1706878800000,0.0,2,210200,大连
1706882400000,0.0,2,210200,大连
1706886000000,0.0,2,210200,大连
1706889600000,0.0,2,210200,大连
1706893200000,0.0,2,210200,大连
1706896800000,0.0,2,210200,大连
1706900400000,0.0,2,210200,大连
1706904000000,0.0,2,210200,大连
1706907600000,0.0,2,210200,大连
1706911200000,0.0,2,210200,大连
1706914800000,0.0,2,210200,大连
1706918400000,0.0,2,210200,大连
1706922000000,33.33,2,210200,大连
1706925600000,100.0,2,210200,大连
1706929200000,100.0,2,210200,大连
1706932800000,100.0,2,210200,大连
1706936400000,100.0,2,210200,大连
1706940000000,100.0,2,210200,大连
1706943600000,100.0,2,210200,大连
1706947200000,66.67,2,210200,大连
1706950800000,83.33,2,210200,大连
1706954400000,0.0,2,210200,大连
1706958000000,0.0,2,210200,大连
1706961600000,0.0,2,210200,大连
1706965200000,0.0,2,210200,大连
1706968800000,0.0,2,210200,大连
1706972400000,0.0,2,210200,大连
1706976000000,0.0,2,210200,大连
1706979600000,0.0,2,210200,大连
1706983200000,0.0,2,210200,大连
1706986800000,0.0,2,210200,大连
1706990400000,0.0,2,210200,大连
1706994000000,0.0,2,210200,大连
1706997600000,0.0,2,210200,大连
1707001200000,0.0,2,210200,大连
1707004800000,0.0,2,210200,大连
1707008400000,0.0,2,210200,大连
1707012000000,0.0,2,210200,大连
1707015600000,0.0,2,210200,大连
1706770800000,83.33,2,220100,长春
1706774400000,100.0,2,220100,长春
1706778000000,100.0,2,220100,长春
1706781600000,100.0,2,220100,长春
1706785200000,50.0,2,220100,长春
1706788800000,0.0,2,220100,长春
1706792400000,0.0,2,220100,长春
1706796000000,0.0,2,220100,长春
1706799600000,0.0,2,220100,长春
1706803200000,0.0,2,220100,长春
1706806800000,0.0,2,220100,长春
1706810400000,0.0,2,220100,长春
1706814000000,0.0,2,220100,长春
1706817600000,0.0,2,220100,长春
1706821200000,0.0,2,220100,长春
1706824800000,0.0,2,220100,长春
1706828400000,66.67,2,220100,长春
1706832000000,100.0,2,220100,长春
1706835600000,100.0,2,220100,长春
1706839200000,100.0,2,220100,长春
1706842800000,100.0,2,220100,长春
1706846400000,100.0,2,220100,长春
1706850000000,100.0,2,220100,长春
1706853600000,100.0,2,220100,长春
1706857200000,100.0,2,220100,长春
1706860800000,100.0,2,220100,长春
1706864400000,100.0,2,220100,长春
1706868000000,83.33,2,220100,长春
1706871600000,0.0,2,220100,长春
1706875200000,0.0,2,220100,长春
1706878800000,0.0,2,220100,长春
1706882400000,0.0,2,220100,长春
1706886000000,0.0,2,220100,长春
1706889600000,0.0,2,220100,长春
1706893200000,0.0,2,220100,长春
1706896800000,0.0,2,220100,长春
1706900400000,0.0,2,220100,长春
1706904000000,0.0,2,220100,长春
1706907600000,0.0,2,220100,长春
1706911200000,0.0,2,220100,长春
1706914800000,0.0,2,220100,长春
1706918400000,0.0,2,220100,长春
1706922000000,66.67,2,220100,长春
1706925600000,100.0,2,220100,长春
1706929200000,100.0,2,220100,长春
1706932800000,100.0,2,220100,长春
1706936400000,100.0,2,220100,长春
1706940000000,100.0,2,220100,长春
1706943600000,100.0,2,220100,长春
1706947200000,100.0,2,220100,长春
1706950800000,100.0,2,220100,长春
1706954400000,50.0,2,220100,长春
1706958000000,0.0,2,220100,长春
1706961600000,0.0,2,220100,长春
1706965200000,0.0,2,220100,长春
1706968800000,0.0,2,220100,长春
1706972400000,0.0,2,220100,长春
1706976000000,0.0,2,220100,长春
1706979600000,0.0,2,220100,长春
1706983200000,0.0,2,220100,长春
1706986800000,0.0,2,220100,长春
1706990400000,0.0,2,220100,长春
1706994000000,0.0,2,220100,长春
1706997600000,0.0,2,220100,长春
1707001200000,33.33,2,220100,长春
1707004800000,100.0,2,220100,长春
1707008400000,33.33,2,220100,长春
1707012000000,100.0,2,220100,长春
1707015600000,66.67,2,220100,长春
1706770800000,100.0,2,230100,哈尔滨
1706774400000,100.0,2,230100,哈尔滨
1706778000000,100.0,2,230100,哈尔滨
1706781600000,100.0,2,230100,哈尔滨
1706785200000,16.67,2,230100,哈尔滨
1706788800000,0.0,2,230100,哈尔滨
1706792400000,0.0,2,230100,哈尔滨
1706796000000,0.0,2,230100,哈尔滨
1706799600000,0.0,2,230100,哈尔滨
1706803200000,0.0,2,230100,哈尔滨
1706806800000,0.0,2,230100,哈尔滨
1706810400000,0.0,2,230100,哈尔滨
1706814000000,0.0,2,230100,哈尔滨
1706817600000,0.0,2,230100,哈尔滨
1706821200000,0.0,2,230100,哈尔滨
1706824800000,0.0,2,230100,哈尔滨
1706828400000,33.33,2,230100,哈尔滨
1706832000000,100.0,2,230100,哈尔滨
1706835600000,100.0,2,230100,哈尔滨
1706839200000,100.0,2,230100,哈尔滨
1706842800000,100.0,2,230100,哈尔滨
1706846400000,83.33,2,230100,哈尔滨
1706850000000,66.67,2,230100,哈尔滨
1706853600000,100.0,2,230100,哈尔滨
1706857200000,100.0,2,230100,哈尔滨
1706860800000,100.0,2,230100,哈尔滨
1706864400000,100.0,2,230100,哈尔滨
1706868000000,83.33,2,230100,哈尔滨
1706871600000,0.0,2,230100,哈尔滨
1706875200000,0.0,2,230100,哈尔滨
1706878800000,0.0,2,230100,哈尔滨
1706882400000,0.0,2,230100,哈尔滨
1706886000000,0.0,2,230100,哈尔滨
1706889600000,0.0,2,230100,哈尔滨
1706893200000,0.0,2,230100,哈尔滨
1706896800000,0.0,2,230100,哈尔滨
1706900400000,0.0,2,230100,哈尔滨
1706904000000,0.0,2,230100,哈尔滨
1706907600000,0.0,2,230100,哈尔滨
1706911200000,0.0,2,230100,哈尔滨
1706914800000,0.0,2,230100,哈尔滨
1706918400000,0.0,2,230100,哈尔滨
1706922000000,66.67,2,230100,哈尔滨
1706925600000,100.0,2,230100,哈尔滨
1706929200000,100.0,2,230100,哈尔滨
1706932800000,100.0,2,230100,哈尔滨
1706936400000,100.0,2,230100,哈尔滨
1706940000000,100.0,2,230100,哈尔滨
1706943600000,100.0,2,230100,哈尔滨
1706947200000,100.0,2,230100,哈尔滨
1706950800000,100.0,2,230100,哈尔滨
1706954400000,66.67,2,230100,哈尔滨
1706958000000,0.0,2,230100,哈尔滨
1706961600000,0.0,2,230100,哈尔滨
1706965200000,0.0,2,230100,哈尔滨
1706968800000,0.0,2,230100,哈尔滨
1706972400000,0.0,2,230100,哈尔滨
1706976000000,0.0,2,230100,哈尔滨
1706979600000,0.0,2,230100,哈尔滨
1706983200000,0.0,2,230100,哈尔滨
1706986800000,0.0,2,230100,哈尔滨
1706990400000,0.0,2,230100,哈尔滨
1706994000000,0.0,2,230100,哈尔滨
1706997600000,0.0,2,230100,哈尔滨
1707001200000,16.67,2,230100,哈尔滨
1707004800000,66.67,2,230100,哈尔滨
1707008400000,50.0,2,230100,哈尔滨
1707012000000,100.0,2,230100,哈尔滨
1707015600000,100.0,2,230100,哈尔滨
1706770800000,0.0,2,310000,上海
1706774400000,16.67,2,310000,上海
1706778000000,100.0,2,310000,上海
1706781600000,100.0,2,310000,上海
1706785200000,50.0,2,310000,上海
1706788800000,0.0,2,310000,上海
1706792400000,0.0,2,310000,上海
1706796000000,0.0,2,310000,上海
1706799600000,0.0,2,310000,上海
1706803200000,0.0,2,310000,上海
1706806800000,0.0,2,310000,上海
1706810400000,0.0,2,310000,上海
1706814000000,0.0,2,310000,上海
1706817600000,0.0,2,310000,上海
1706821200000,0.0,2,310000,上海
1706824800000,0.0,2,310000,上海
1706828400000,16.67,2,310000,上海
1706832000000,100.0,2,310000,上海
1706835600000,16.67,2,310000,上海
1706839200000,0.0,2,310000,上海
1706842800000,0.0,2,310000,上海
1706846400000,0.0,2,310000,上海
1706850000000,0.0,2,310000,上海
1706853600000,0.0,2,310000,上海
1706857200000,0.0,2,310000,上海
1706860800000,0.0,2,310000,上海
1706864400000,83.33,2,310000,上海
1706868000000,100.0,2,310000,上海
1706871600000,16.67,2,310000,上海
1706875200000,0.0,2,310000,上海
1706878800000,0.0,2,310000,上海
1706882400000,0.0,2,310000,上海
1706886000000,0.0,2,310000,上海
1706889600000,0.0,2,310000,上海
1706893200000,0.0,2,310000,上海
1706896800000,0.0,2,310000,上海
1706900400000,0.0,2,310000,上海
1706904000000,0.0,2,310000,上海
1706907600000,0.0,2,310000,上海
1706911200000,0.0,2,310000,上海
1706914800000,0.0,2,310000,上海
1706918400000,0.0,2,310000,上海
1706922000000,0.0,2,310000,上海
1706925600000,0.0,2,310000,上海
1706929200000,0.0,2,310000,上海
1706932800000,0.0,2,310000,上海
1706936400000,0.0,2,310000,上海
1706940000000,50.0,2,310000,上海
1706943600000,50.0,2,310000,上海
1706947200000,0.0,2,310000,上海
1706950800000,0.0,2,310000,上海
1706954400000,0.0,2,310000,上海
1706958000000,0.0,2,310000,上海
1706961600000,0.0,2,310000,上海
1706965200000,0.0,2,310000,上海
1706968800000,0.0,2,310000,上海
1706972400000,0.0,2,310000,上海
1706976000000,0.0,2,310000,上海
1706979600000,0.0,2,310000,上海
1706983200000,0.0,2,310000,上海
1706986800000,0.0,2,310000,上海
1706990400000,0.0,2,310000,上海
1706994000000,0.0,2,310000,上海
1706997600000,0.0,2,310000,上海
1707001200000,0.0,2,310000,上海
1707004800000,0.0,2,310000,上海
1707008400000,0.0,2,310000,上海
1707012000000,0.0,2,310000,上海
1707015600000,0.0,2,310000,上海
1706770800000,16.67,2,320100,南京
1706774400000,100.0,2,320100,南京
1706778000000,100.0,2,320100,南京
1706781600000,100.0,2,320100,南京
1706785200000,50.0,2,320100,南京
1706788800000,0.0,2,320100,南京
1706792400000,0.0,2,320100,南京
1706796000000,0.0,2,320100,南京
1706799600000,0.0,2,320100,南京
1706803200000,0.0,2,320100,南京
1706806800000,0.0,2,320100,南京
1706810400000,0.0,2,320100,南京
1706814000000,0.0,2,320100,南京
1706817600000,0.0,2,320100,南京
1706821200000,0.0,2,320100,南京
1706824800000,0.0,2,320100,南京
1706828400000,16.67,2,320100,南京
1706832000000,100.0,2,320100,南京
1706835600000,33.33,2,320100,南京
1706839200000,0.0,2,320100,南京
1706842800000,0.0,2,320100,南京
1706846400000,0.0,2,320100,南京
1706850000000,0.0,2,320100,南京
1706853600000,33.33,2,320100,南京
1706857200000,100.0,2,320100,南京
1706860800000,100.0,2,320100,南京
1706864400000,100.0,2,320100,南京
1706868000000,100.0,2,320100,南京
1706871600000,83.33,2,320100,南京
1706875200000,0.0,2,320100,南京
1706878800000,0.0,2,320100,南京
1706882400000,0.0,2,320100,南京
1706886000000,0.0,2,320100,南京
1706889600000,0.0,2,320100,南京
1706893200000,0.0,2,320100,南京
1706896800000,0.0,2,320100,南京
1706900400000,0.0,2,320100,南京
1706904000000,0.0,2,320100,南京
1706907600000,0.0,2,320100,南京
1706911200000,0.0,2,320100,南京
1706914800000,0.0,2,320100,南京
1706918400000,0.0,2,320100,南京
1706922000000,0.0,2,320100,南京
1706925600000,83.33,2,320100,南京
1706929200000,100.0,2,320100,南京
1706932800000,100.0,2,320100,南京
1706936400000,100.0,2,320100,南京
1706940000000,100.0,2,320100,南京
1706943600000,100.0,2,320100,南京
1706947200000,100.0,2,320100,南京
1706950800000,100.0,2,320100,南京
1706954400000,33.33,2,320100,南京
1706958000000,0.0,2,320100,南京
1706961600000,0.0,2,320100,南京
1706965200000,0.0,2,320100,南京
1706968800000,0.0,2,320100,南京
1706972400000,0.0,2,320100,南京
1706976000000,0.0,2,320100,南京
1706979600000,0.0,2,320100,南京
1706983200000,0.0,2,320100,南京
1706986800000,0.0,2,320100,南京
1706990400000,0.0,2,320100,南京
1706994000000,0.0,2,320100,南京
1706997600000,0.0,2,320100,南京
1707001200000,16.67,2,320100,南京
1707004800000,100.0,2,320100,南京
1707008400000,33.33,2,320100,南京
1707012000000,0.0,2,320100,南京
1707015600000,0.0,2,320100,南京
1706770800000,0.0,2,320200,无锡
1706774400000,0.0,2,320200,无锡
1706778000000,83.33,2,320200,无锡
1706781600000,50.0,2,320200,无锡
1706785200000,0.0,2,320200,无锡
1706788800000,0.0,2,320200,无锡
1706792400000,0.0,2,320200,无锡
1706796000000,0.0,2,320200,无锡
1706799600000,0.0,2,320200,无锡
1706803200000,0.0,2,320200,无锡
1706806800000,0.0,2,320200,无锡
1706810400000,0.0,2,320200,无锡
1706814000000,0.0,2,320200,无锡
1706817600000,0.0,2,320200,无锡
1706821200000,0.0,2,320200,无锡
1706824800000,0.0,2,320200,无锡
1706828400000,0.0,2,320200,无锡
1706832000000,0.0,2,320200,无锡
1706835600000,0.0,2,320200,无锡
1706839200000,0.0,2,320200,无锡
1706842800000,0.0,2,320200,无锡
1706846400000,0.0,2,320200,无锡
1706850000000,0.0,2,320200,无锡
1706853600000,0.0,2,320200,无锡
1706857200000,0.0,2,320200,无锡
1706860800000,0.0,2,320200,无锡
1706864400000,83.33,2,320200,无锡
1706868000000,16.67,2,320200,无锡
1706871600000,0.0,2,320200,无锡
1706875200000,0.0,2,320200,无锡
1706878800000,0.0,2,320200,无锡
1706882400000,0.0,2,320200,无锡
1706886000000,0.0,2,320200,无锡
1706889600000,0.0,2,320200,无锡
1706893200000,0.0,2,320200,无锡
1706896800000,0.0,2,320200,无锡
1706900400000,0.0,2,320200,无锡
1706904000000,0.0,2,320200,无锡
1706907600000,0.0,2,320200,无锡
1706911200000,0.0,2,320200,无锡
1706914800000,0.0,2,320200,无锡
1706918400000,0.0,2,320200,无锡
1706922000000,0.0,2,320200,无锡
1706925600000,0.0,2,320200,无锡
1706929200000,0.0,2,320200,无锡
1706932800000,0.0,2,320200,无锡
1706936400000,0.0,2,320200,无锡
1706940000000,0.0,2,320200,无锡
1706943600000,0.0,2,320200,无锡
1706947200000,0.0,2,320200,无锡
1706950800000,0.0,2,320200,无锡
1706954400000,0.0,2,320200,无锡
1706958000000,0.0,2,320200,无锡
1706961600000,0.0,2,320200,无锡
1706965200000,0.0,2,320200,无锡
1706968800000,0.0,2,320200,无锡
1706972400000,0.0,2,320200,无锡
1706976000000,0.0,2,320200,无锡
1706979600000,0.0,2,320200,无锡
1706983200000,0.0,2,320200,无锡
1706986800000,0.0,2,320200,无锡
1706990400000,0.0,2,320200,无锡
1706994000000,0.0,2,320200,无锡
1706997600000,0.0,2,320200,无锡
1707001200000,0.0,2,320200,无锡
1707004800000,0.0,2,320200,无锡
1707008400000,0.0,2,320200,无锡
1707012000000,0.0,2,320200,无锡
1707015600000,0.0,2,320200,无锡
1706770800000,0.0,2,320300,徐州
1706774400000,0.0,2,320300,徐州
1706778000000,66.67,2,320300,徐州
1706781600000,50.0,2,320300,徐州
1706785200000,0.0,2,320300,徐州
1706788800000,0.0,2,320300,徐州
1706792400000,0.0,2,320300,徐州
1706796000000,0.0,2,320300,徐州
1706799600000,0.0,2,320300,徐州
1706803200000,0.0,2,320300,徐州
1706806800000,0.0,2,320300,徐州
1706810400000,0.0,2,320300,徐州
1706814000000,0.0,2,320300,徐州
1706817600000,0.0,2,320300,徐州
1706821200000,0.0,2,320300,徐州
1706824800000,0.0,2,320300,徐州
1706828400000,0.0,2,320300,徐州
1706832000000,0.0,2,320300,徐州
1706835600000,0.0,2,320300,徐州
1706839200000,0.0,2,320300,徐州
1706842800000,0.0,2,320300,徐州
1706846400000,0.0,2,320300,徐州
1706850000000,0.0,2,320300,徐州
1706853600000,0.0,2,320300,徐州
1706857200000,0.0,2,320300,徐州
1706860800000,0.0,2,320300,徐州
1706864400000,83.33,2,320300,徐州
1706868000000,83.33,2,320300,徐州
1706871600000,0.0,2,320300,徐州
1706875200000,0.0,2,320300,徐州
1706878800000,0.0,2,320300,徐州
1706882400000,0.0,2,320300,徐州
1706886000000,0.0,2,320300,徐州
1706889600000,0.0,2,320300,徐州
1706893200000,0.0,2,320300,徐州
1706896800000,0.0,2,320300,徐州
1706900400000,0.0,2,320300,徐州
1706904000000,0.0,2,320300,徐州
1706907600000,0.0,2,320300,徐州
1706911200000,0.0,2,320300,徐州
1706914800000,0.0,2,320300,徐州
1706918400000,0.0,2,320300,徐州
1706922000000,0.0,2,320300,徐州
1706925600000,0.0,2,320300,徐州
1706929200000,0.0,2,320300,徐州
1706932800000,0.0,2,320300,徐州
1706936400000,0.0,2,320300,徐州
1706940000000,0.0,2,320300,徐州
1706943600000,0.0,2,320300,徐州
1706947200000,50.0,2,320300,徐州
1706950800000,100.0,2,320300,徐州
1706954400000,50.0,2,320300,徐州
1706958000000,0.0,2,320300,徐州
1706961600000,0.0,2,320300,徐州
1706965200000,0.0,2,320300,徐州
1706968800000,0.0,2,320300,徐州
1706972400000,0.0,2,320300,徐州
1706976000000,0.0,2,320300,徐州
1706979600000,0.0,2,320300,徐州
1706983200000,0.0,2,320300,徐州
1706986800000,0.0,2,320300,徐州
1706990400000,0.0,2,320300,徐州
1706994000000,0.0,2,320300,徐州
1706997600000,0.0,2,320300,徐州
1707001200000,0.0,2,320300,徐州
1707004800000,0.0,2,320300,徐州
1707008400000,0.0,2,320300,徐州
1707012000000,0.0,2,320300,徐州
1707015600000,0.0,2,320300,徐州
1706770800000,0.0,2,320400,常州
1706774400000,0.0,2,320400,常州
1706778000000,100.0,2,320400,常州
1706781600000,66.67,2,320400,常州
1706785200000,0.0,2,320400,常州
1706788800000,0.0,2,320400,常州
1706792400000,0.0,2,320400,常州
1706796000000,0.0,2,320400,常州
1706799600000,0.0,2,320400,常州
1706803200000,0.0,2,320400,常州
1706806800000,0.0,2,320400,常州
1706810400000,0.0,2,320400,常州
1706814000000,0.0,2,320400,常州
1706817600000,0.0,2,320400,常州
1706821200000,0.0,2,320400,常州
1706824800000,0.0,2,320400,常州
1706828400000,0.0,2,320400,常州
1706832000000,0.0,2,320400,常州
1706835600000,0.0,2,320400,常州
1706839200000,0.0,2,320400,常州
1706842800000,0.0,2,320400,常州
1706846400000,0.0,2,320400,常州
1706850000000,0.0,2,320400,常州
1706853600000,0.0,2,320400,常州
1706857200000,0.0,2,320400,常州
1706860800000,0.0,2,320400,常州
1706864400000,83.33,2,320400,常州
1706868000000,83.33,2,320400,常州
1706871600000,0.0,2,320400,常州
1706875200000,0.0,2,320400,常州
1706878800000,0.0,2,320400,常州
1706882400000,0.0,2,320400,常州
1706886000000,0.0,2,320400,常州
1706889600000,0.0,2,320400,常州
1706893200000,0.0,2,320400,常州
1706896800000,0.0,2,320400,常州
1706900400000,0.0,2,320400,常州
1706904000000,0.0,2,320400,常州
1706907600000,0.0,2,320400,常州
1706911200000,0.0,2,320400,常州
1706914800000,0.0,2,320400,常州
1706918400000,0.0,2,320400,常州
1706922000000,0.0,2,320400,常州
1706925600000,0.0,2,320400,常州
1706929200000,0.0,2,320400,常州
1706932800000,0.0,2,320400,常州
1706936400000,0.0,2,320400,常州
1706940000000,0.0,2,320400,常州
1706943600000,0.0,2,320400,常州
1706947200000,0.0,2,320400,常州
1706950800000,66.67,2,320400,常州
1706954400000,0.0,2,320400,常州
1706958000000,0.0,2,320400,常州
1706961600000,0.0,2,320400,常州
1706965200000,0.0,2,320400,常州
1706968800000,0.0,2,320400,常州
1706972400000,0.0,2,320400,常州
1706976000000,0.0,2,320400,常州
1706979600000,0.0,2,320400,常州
1706983200000,0.0,2,320400,常州
1706986800000,0.0,2,320400,常州
1706990400000,0.0,2,320400,常州
1706994000000,0.0,2,320400,常州
1706997600000,0.0,2,320400,常州
1707001200000,0.0,2,320400,常州
1707004800000,0.0,2,320400,常州
1707008400000,0.0,2,320400,常州
1707012000000,0.0,2,320400,常州
1707015600000,0.0,2,320400,常州
1706770800000,0.0,2,320500,苏州
1706774400000,0.0,2,320500,苏州
1706778000000,83.33,2,320500,苏州
